,wavenumber,experimental,CO2 v2a phase I,CO2 v2b phase I,CO2 gas,linear baseline,residue,CO2 gas experimental
312,900.632,1.39872,0.0,0.0,2.41495e-84,-7.92723,9.32595,0.0206251
313,901.596,1.39943,0.0,0.0,4.51372e-85,-7.96762,9.36705,0.0210992
314,902.561,1.39922,0.0,0.0,8.37471e-86,-8.00802,9.40724,0.0212312
315,903.525,1.40352,0.0,0.0,1.54273e-86,-8.04841,9.45192,0.0209902
316,904.489,1.40289,0.0,0.0,2.82062e-87,-8.0888,9.49169,0.0209962
317,905.453,1.40136,0.0,0.0,5.11928e-88,-8.12919,9.53055,0.0212352
318,906.418,1.40646,0.0,0.0,9.22486e-89,-8.16958,9.57604,0.0214316
319,907.382,1.41794,0.0,0.0,1.64984e-89,-8.20998,9.62792,0.0213814
320,908.346,1.41419,0.0,0.0,2.92911e-90,-8.25037,9.66456,0.021207
321,909.31,1.41141,0.0,0.0,5.16224e-91,-8.29076,9.70217,0.0213924
322,910.275,1.41631,0.0,0.0,9.03128e-92,-8.33116,9.74747,0.0214969
323,911.239,1.42474,0.0,0.0,1.56845e-92,-8.37155,9.79629,0.0213139
324,912.203,1.42328,0.0,0.0,2.70446e-93,-8.41194,9.83522,0.0211937
325,913.168,1.42455,0.0,0.0,4.62829e-94,-8.45234,9.87689,0.0213954
326,914.132,1.4346,0.0,0.0,7.86268e-95,-8.49273,9.92733,0.0217966
327,915.096,1.44144,0.0,0.0,1.3262e-95,-8.53312,9.97456,0.0218027
328,916.06,1.4449,0.0,0.0,2.22014e-96,-8.57351,10.0184,0.0211998
329,917.025,1.44843,0.0,0.0,3.68942e-97,-8.61391,10.0623,0.0210285
330,917.989,1.45763,0.0,0.0,6.08734e-98,-8.6543,10.1119,0.0214634
331,918.953,1.46381,0.0,0.0,9.96841e-99,-8.69469,10.1585,0.0218421
332,919.917,1.46713,0.0,0.0,1.62044e-99,-8.73508,10.2022,0.021587
333,920.882,1.47116,0.0,0.0,2.61487e-100,-8.77548,10.2466,0.0213898
334,921.846,1.48833,0.0,0.0,4.18947e-101,-8.81587,10.3042,0.0217944
335,922.81,1.50231,0.0,0.0,6.66186e-102,-8.85626,10.3586,0.0220336
336,923.774,1.50217,0.0,0.0,1.05158e-102,-8.89666,10.3988,0.02153
337,924.739,1.50672,0.0,0.0,1.64777e-103,-8.93705,10.4438,0.020999
338,925.703,1.52147,0.0,0.0,2.56307e-104,-8.97744,10.4989,0.0211202
339,926.667,1.53033,0.0,0.0,3.95839e-105,-9.01783,10.5482,0.0218403
340,927.632,1.53936,0.0,0.0,6.0674e-106,-9.05823,10.5976,0.0220106
341,928.596,1.54192,0.0,0.0,9.23201e-107,-9.09862,10.6405,0.0215374
342,929.56,1.55368,0.0,0.0,1.39471e-107,-9.13901,10.6927,0.0214019
343,930.524,1.56952,0.0,0.0,2.09121e-108,-9.1794,10.7489,0.0220066
344,931.489,1.58438,0.0,0.0,3.11257e-109,-9.2198,10.8042,0.0222497
345,932.453,1.58759,0.0,0.0,4.59978e-110,-9.26019,10.8478,0.0218217
346,933.417,1.59347,0.0,0.0,6.7465e-111,-9.30058,10.8941,0.0213638
347,934.381,1.60866,0.0,0.0,9.82266e-112,-9.34097,10.9496,0.0217175
348,935.346,1.62495,0.0,0.0,1.41968e-112,-9.38137,11.0063,0.0221544
349,936.31,1.63187,0.0,0.0,2.03685e-113,-9.42176,11.0536,0.0218961
350,937.274,1.64141,0.0,0.0,2.90094e-114,-9.46216,11.1036,0.0215221
351,938.239,1.65739,0.0,0.0,4.10219e-115,-9.50255,11.1599,0.0218613
352,939.203,1.68426,0.0,0.0,5.75724e-116,-9.54294,11.2272,0.0224164
353,940.167,1.69259,0.0,0.0,8.02089e-117,-9.58333,11.2759,0.0223194
354,941.131,1.69707,0.0,0.0,1.10951e-117,-9.62372,11.3208,0.021751
355,942.096,1.703,0.0,0.0,1.5232e-118,-9.66412,11.3671,0.0219654
356,943.06,1.72694,0.0,0.0,2.07584e-119,-9.70451,11.4315,0.0227907
357,944.024,1.73994,0.0,0.0,2.80886e-120,-9.7449,11.4848,0.0227959
358,944.989,1.74941,0.0,0.0,3.77213e-121,-9.78529,11.5347,0.0220293
359,945.953,1.76411,0.0,0.0,5.02866e-122,-9.82569,11.5898,0.0219866
360,946.917,1.78734,0.0,0.0,6.65468e-123,-9.86608,11.6534,0.0226475
361,947.881,1.80015,0.0,0.0,8.74386e-124,-9.90647,11.7066,0.0230919
362,948.846,1.81192,0.0,0.0,1.14024e-124,-9.94687,11.7588,0.0227774
363,949.81,1.8297,0.0,0.0,1.47605e-125,-9.98726,11.817,0.0225578
364,950.774,1.85671,0.0,0.0,1.89677e-126,-10.0277,11.8844,0.0229023
365,951.739,1.87168,0.0,0.0,2.41957e-127,-10.068,11.9397,0.0233823
366,952.703,1.87799,0.0,0.0,3.06452e-128,-10.1084,11.9864,0.023317
367,953.667,1.8881,0.0,0.0,3.85217e-129,-10.1488,12.0369,0.0229459
368,954.631,1.9134,0.0,0.0,4.80681e-130,-10.1892,12.1026,0.0232918
369,955.596,1.9332,0.0,0.0,5.95542e-131,-10.2296,12.1628,0.0239381
370,956.56,1.94472,0.0,0.0,7.3229e-132,-10.27,12.2147,0.0236907
371,957.524,1.94934,0.0,0.0,8.93847e-133,-10.3104,12.2597,0.023446
372,958.488,1.97027,0.0,0.0,1.0833e-133,-10.3508,12.3211,0.0239865
373,959.453,1.99318,0.0,0.0,1.30301e-134,-10.3912,12.3844,0.0246512
374,960.417,2.0109,0.0,0.0,1.55581e-135,-10.4316,12.4425,0.0245718
375,961.381,2.01792,0.0,0.0,1.84406e-136,-10.472,12.4899,0.0241044
376,962.346,2.0301,0.0,0.0,2.16972e-137,-10.5124,12.5425,0.0240592
377,963.31,2.05679,0.0,0.0,2.5342e-138,-10.5528,12.6096,0.0247178
378,964.274,2.07698,0.0,0.0,2.9389e-139,-10.5932,12.6701,0.0250303
379,965.238,2.08393,0.0,0.0,3.38253e-140,-10.6335,12.7175,0.024739
380,966.203,2.08946,0.0,0.0,3.86464e-141,-10.6739,12.7634,0.0246968
381,967.167,2.11285,0.0,0.0,4.38412e-142,-10.7143,12.8272,0.0250997
382,968.131,2.13386,0.0,0.0,4.93592e-143,-10.7547,12.8886,0.0254304
383,969.095,2.14037,0.0,0.0,5.51649e-144,-10.7951,12.9355,0.0254035
384,970.06,2.15065,0.0,0.0,6.12163e-145,-10.8355,12.9862,0.0251031
385,971.024,2.16807,0.0,0.0,6.74188e-146,-10.8759,13.044,0.0253842
386,971.988,2.18756,0.0,0.0,7.37064e-147,-10.9163,13.1039,0.0259392
387,972.952,2.19245,0.0,0.0,7.99905e-148,-10.9567,13.1491,0.0258545
388,973.917,2.19639,0.0,0.0,8.61949e-149,-10.9971,13.1935,0.0256426
389,974.881,2.21813,0.0,0.0,9.21795e-150,-11.0375,13.2556,0.0260819
390,975.845,2.24167,0.0,0.0,9.7858e-151,-11.0779,13.3195,0.0265078
391,976.81,2.24826,0.0,0.0,1.03126e-151,-11.1183,13.3665,0.0264275
392,977.774,2.24891,0.0,0.0,1.07882e-152,-11.1587,13.4076,0.0261064
393,978.738,2.25647,0.0,0.0,1.12058e-153,-11.199,13.4555,0.026156
394,979.702,2.27414,0.0,0.0,1.15516e-154,-11.2394,13.5136,0.0264865
395,980.667,2.28648,0.0,0.0,1.18209e-155,-11.2798,13.5663,0.0266791
396,981.631,2.29102,0.0,0.0,1.20109e-156,-11.3202,13.6112,0.0264771
397,982.595,2.29449,0.0,0.0,1.21116e-157,-11.3606,13.6551,0.0264783
398,983.559,2.30989,0.0,0.0,1.21239e-158,-11.401,13.7109,0.0268536
399,984.524,2.32788,0.0,0.0,1.20502e-159,-11.4414,13.7693,0.0270465
400,985.488,2.33706,0.0,0.0,1.18864e-160,-11.4818,13.8188,0.0266582
401,986.452,2.3425,0.0,0.0,1.16391e-161,-11.5222,13.8647,0.0265898
402,987.417,2.35534,0.0,0.0,1.13135e-162,-11.5626,13.9179,0.0270307
403,988.381,2.36915,0.0,0.0,1.09165e-163,-11.603,13.9721,0.0273241
404,989.345,2.36881,0.0,0.0,1.04563e-164,-11.6434,14.0122,0.0271027
405,990.309,2.37129,0.0,0.0,9.94464e-166,-11.6838,14.055,0.0268876
406,991.274,2.38207,0.0,0.0,9.38651e-167,-11.7241,14.1062,0.0267751
407,992.238,2.39392,0.0,0.0,8.79485e-168,-11.7645,14.1585,0.0270306
408,993.202,2.39933,0.0,0.0,8.18219e-169,-11.8049,14.2043,0.0273108
409,994.167,2.40416,0.0,0.0,7.55463e-170,-11.8453,14.2495,0.0273283
410,995.131,2.41126,0.0,0.0,6.92415e-171,-11.8857,14.297,0.0273144
411,996.095,2.4206,0.0,0.0,6.30141e-172,-11.9261,14.3467,0.027582
412,997.059,2.43299,0.0,0.0,5.69128e-173,-11.9665,14.3995,0.0275317
413,998.024,2.44057,0.0,0.0,5.10261e-174,-12.0069,14.4475,0.0274326
414,998.988,2.44516,0.0,0.0,4.54134e-175,-12.0473,14.4924,0.0275078
415,999.952,2.45088,0.0,0.0,4.01323e-176,-12.0877,14.5386,0.0275701
416,1000.92,2.45633,0.0,0.0,3.52325e-177,-12.1281,14.5844,0.0276032
417,1001.88,2.46412,0.0,0.0,3.06193e-178,-12.1685,14.6326,0.0277458
418,1002.85,2.47196,0.0,0.0,2.64823e-179,-12.2089,14.6808,0.0279218
419,1003.81,2.47382,0.0,0.0,2.27366e-180,-12.2492,14.7231,0.0280515
420,1004.77,2.48065,0.0,0.0,1.9378e-181,-12.2896,14.7703,0.0279625
421,1005.74,2.48733,0.0,0.0,1.63527e-182,-12.33,14.8174,0.0278576
422,1006.7,2.49521,0.0,0.0,1.37338e-183,-12.3704,14.8656,0.0279594
423,1007.67,2.50604,0.0,0.0,1.145e-184,-12.4108,14.9168,0.0281284
424,1008.63,2.51143,0.0,0.0,9.45165e-186,-12.4512,14.9627,0.0277801
425,1009.6,2.51539,0.0,0.0,7.765e-187,-12.4916,15.007,0.0274724
426,1010.56,2.52341,0.0,0.0,6.33266e-188,-12.532,15.0554,0.0275041
427,1011.52,2.53298,0.0,0.0,5.12676e-189,-12.5724,15.1054,0.0278128
428,1012.49,2.54807,0.0,0.0,4.10936e-190,-12.6128,15.1609,0.028032
429,1013.45,2.55448,0.0,0.0,3.27831e-191,-12.6532,15.2077,0.0280945
430,1014.42,2.56158,0.0,0.0,2.5962e-192,-12.6936,15.2551,0.0279041
431,1015.38,2.56853,0.0,0.0,2.03559e-193,-12.734,15.3025,0.0278237
432,1016.35,2.58112,0.0,0.0,1.58853e-194,-12.7744,15.3555,0.0276956
433,1017.31,2.58965,0.0,0.0,1.2306e-195,-12.8147,15.4044,0.0273957
434,1018.27,2.60085,0.0,0.0,9.46337e-197,-12.8551,15.456,0.0272272
435,1019.24,2.61287,0.0,0.0,7.20488e-198,-12.8956,15.5084,0.0276101
436,1020.2,2.62567,0.0,0.0,5.4598e-199,-12.9359,15.5616,0.0278959
437,1021.17,2.63266,0.0,0.0,4.10713e-200,-12.9763,15.609,0.0276905
438,1022.13,2.63443,0.0,0.0,3.06698e-201,-13.0167,15.6511,0.0273358
439,1023.1,2.64253,0.0,0.0,2.26736e-202,-13.0571,15.6997,0.02747
440,1024.06,2.663,0.0,0.0,1.66845e-203,-13.0975,15.7605,0.0277898
441,1025.02,2.68023,0.0,0.0,1.21876e-204,-13.1379,15.8181,0.0280373
442,1025.99,2.68956,0.0,0.0,8.81351e-206,-13.1783,15.8679,0.0279893
443,1026.95,2.70217,0.0,0.0,6.34413e-207,-13.2187,15.9209,0.0280649
444,1027.92,2.71625,0.0,0.0,4.53323e-208,-13.2591,15.9753,0.0282099
445,1028.88,2.72788,0.0,0.0,3.21554e-209,-13.2994,16.0273,0.028185
446,1029.85,2.73395,0.0,0.0,2.25795e-210,-13.3399,16.0738,0.0279274
447,1030.81,2.74757,0.0,0.0,1.57827e-211,-13.3803,16.1278,0.0280134
448,1031.77,2.76635,0.0,0.0,1.09511e-212,-13.4206,16.187,0.0284431
449,1032.74,2.77723,0.0,0.0,7.54305e-214,-13.461,16.2382,0.0287283
450,1033.7,2.7879,0.0,0.0,5.14324e-215,-13.5014,16.2893,0.0287071
451,1034.67,2.79492,0.0,0.0,3.49097e-216,-13.5418,16.3367,0.0285395
452,1035.63,2.8084,0.0,0.0,2.35215e-217,-13.5822,16.3906,0.0287923
453,1036.6,2.8152,0.0,0.0,1.56883e-218,-13.6226,16.4378,0.0293224
454,1037.56,2.82843,0.0,0.0,1.04164e-219,-13.663,16.4914,0.0291265
455,1038.52,2.83829,0.0,0.0,6.86543e-221,-13.7034,16.5417,0.0289242
456,1039.49,2.84251,0.0,0.0,4.4919e-222,-13.7438,16.5863,0.0292452
457,1040.45,2.85485,0.0,0.0,2.90918e-223,-13.7842,16.639,0.0296684
458,1041.42,2.86338,0.0,0.0,1.87566e-224,-13.8246,16.688,0.0297759
459,1042.38,2.87083,0.0,0.0,1.20046e-225,-13.865,16.7358,0.0296835
460,1043.34,2.88508,0.0,0.0,7.62697e-227,-13.9053,16.7904,0.0296802
461,1044.31,2.89261,0.0,0.0,4.79647e-228,-13.9458,16.8384,0.0302821
462,1045.27,2.90157,0.0,0.0,3.00294e-229,-13.9861,16.8877,0.0307893
463,1046.24,2.9016,0.0,0.0,1.86631e-230,-14.0265,16.9281,0.0305387
464,1047.2,2.90516,0.0,0.0,1.14808e-231,-14.0669,16.9721,0.0303554
465,1048.17,2.91553,0.0,0.0,7.0312e-233,-14.1073,17.0229,0.0307563
466,1049.13,2.9317,0.0,0.0,4.27461e-234,-14.1477,17.0794,0.0309432
467,1050.09,2.93035,0.0,0.0,2.57974e-235,-14.1881,17.1184,0.0308367
468,1051.06,2.92753,0.0,0.0,1.54098e-236,-14.2285,17.156,0.0306236
469,1052.02,2.93473,0.0,0.0,9.16419e-238,-14.2689,17.2036,0.0310524
470,1052.99,2.94253,0.0,0.0,5.41009e-239,-14.3093,17.2518,0.031746
471,1053.95,2.95304,0.0,0.0,3.16115e-240,-14.3497,17.3027,0.0317736
472,1054.92,2.95293,0.0,0.0,1.83897e-241,-14.3901,17.343,0.0315108
473,1055.88,2.95707,0.0,0.0,1.06198e-242,-14.4305,17.3875,0.0318278
474,1056.84,2.96371,0.0,0.0,6.08791e-244,-14.4708,17.4346,0.0321942
475,1057.81,2.96394,0.0,0.0,3.45413e-245,-14.5113,17.4752,0.032305
476,1058.77,2.96331,0.0,0.0,1.95124e-246,-14.5516,17.515,0.0319763
477,1059.74,2.96457,0.0,0.0,1.09419e-247,-14.592,17.5566,0.0319205
478,1060.7,2.97832,0.0,0.0,6.09101e-249,-14.6324,17.6107,0.0324701
479,1061.67,2.97988,0.0,0.0,3.35575e-250,-14.6728,17.6527,0.0327325
480,1062.63,2.97796,0.0,0.0,1.84079e-251,-14.7132,17.6912,0.0323503
481,1063.59,2.9791,0.0,0.0,1.00237e-252,-14.7536,17.7327,0.0321921
482,1064.56,2.97982,0.0,0.0,5.41836e-254,-14.794,17.7738,0.0322146
483,1065.52,2.98104,0.0,0.0,2.89866e-255,-14.8344,17.8154,0.0327759
484,1066.49,2.97729,0.0,0.0,1.54402e-256,-14.8748,17.8521,0.03302
485,1067.45,2.97104,0.0,0.0,8.16437e-258,-14.9152,17.8862,0.0326041
486,1068.42,2.97228,0.0,0.0,4.27241e-259,-14.9556,17.9279,0.0324852
487,1069.38,2.97782,0.0,0.0,2.22618e-260,-14.996,17.9738,0.032855
488,1070.34,2.98146,0.0,0.0,1.15149e-261,-15.0363,18.0178,0.0329155
489,1071.31,2.97699,0.0,0.0,5.91251e-263,-15.0767,18.0537,0.0327329
490,1072.27,2.96691,0.0,0.0,3.00436e-264,-15.1172,18.0841,0.0327661
491,1073.24,2.96496,0.0,0.0,1.52014e-265,-15.1575,18.1225,0.0332887
492,1074.2,2.97168,0.0,0.0,7.63527e-267,-15.1979,18.1696,0.0334739
493,1075.17,2.97263,0.0,0.0,3.79512e-268,-15.2383,18.211,0.0332358
494,1076.13,2.97133,0.0,0.0,1.8784e-269,-15.2787,18.2501,0.0330636
495,1077.09,2.97449,0.0,0.0,9.22913e-271,-15.3191,18.2936,0.0332793
496,1078.06,2.97713,0.0,0.0,4.50138e-272,-15.3595,18.3366,0.0333949
497,1079.02,2.97383,0.0,0.0,2.17258e-273,-15.3999,18.3737,0.0334258
498,1079.99,2.97459,0.0,0.0,1.04419e-274,-15.4403,18.4149,0.0333785
499,1080.95,2.97686,0.0,0.0,4.98191e-276,-15.4807,18.4575,0.0334108
500,1081.91,2.984,0.0,0.0,2.35952e-277,-15.521,18.5051,0.0333568
501,1082.88,2.98218,0.0,0.0,1.10582e-278,-15.5615,18.5437,0.0333659
502,1083.84,2.97879,0.0,0.0,5.16095e-280,-15.6019,18.5806,0.0332997
503,1084.81,2.98135,0.0,0.0,2.39105e-281,-15.6422,18.6236,0.03326
504,1085.77,2.98832,0.0,0.0,1.09615e-282,-15.6827,18.671,0.0335138
505,1086.74,2.98985,0.0,0.0,5.00434e-284,-15.723,18.7129,0.0337709
506,1087.7,2.98554,0.0,0.0,2.26796e-285,-15.7634,18.749,0.03342
507,1088.66,2.98672,0.0,0.0,1.02032e-286,-15.8038,18.7905,0.0330046
508,1089.63,2.99601,0.0,0.0,4.542e-288,-15.8442,18.8402,0.0332009
509,1090.59,2.99745,0.0,0.0,2.01357e-289,-15.8846,18.8821,0.033603
510,1091.56,2.9936,0.0,0.0,8.86134e-291,-15.925,18.9186,0.0335632
511,1092.52,2.99189,0.0,0.0,3.87117e-292,-15.9654,18.9573,0.0332318
512,1093.49,2.9976,0.0,0.0,1.67333e-293,-16.0058,19.0034,0.0332073
513,1094.45,3.01065,0.0,0.0,7.20353e-295,-16.0462,19.0568,0.0333157
514,1095.41,3.02117,0.0,0.0,3.07836e-296,-16.0866,19.1077,0.0333584
515,1096.38,3.01354,0.0,0.0,1.30161e-297,-16.127,19.1405,0.0331245
516,1097.34,3.00669,0.0,0.0,5.48118e-299,-16.1674,19.174,0.0329217
517,1098.31,3.01113,0.0,0.0,2.29129e-300,-16.2077,19.2189,0.0330518
518,1099.27,3.02374,0.0,0.0,9.50817e-302,-16.2481,19.2719,0.0331134
519,1100.24,3.02706,0.0,0.0,3.90379e-303,-16.2885,19.3156,0.0330021
520,1101.2,3.03324,0.0,0.0,1.59633e-304,-16.3289,19.3622,0.0329287
521,1102.16,3.03918,0.0,0.0,6.47995e-306,-16.3693,19.4085,0.0331928
522,1103.13,3.04473,0.0,0.0,2.60245e-307,-16.4097,19.4545,0.0333152
523,1104.09,3.04662,0.0,0.0,1.041e-308,-16.4501,19.4967,0.0331158
524,1105.06,3.04723,0.0,0.0,4.13361e-310,-16.4905,19.5377,0.0329886
525,1106.02,3.05182,0.0,0.0,1.62937e-311,-16.5309,19.5827,0.0333878
526,1106.99,3.06016,0.0,0.0,6.35419e-313,-16.5713,19.6315,0.0335066
527,1107.95,3.06442,0.0,0.0,2.46814e-314,-16.6117,19.6761,0.0332603
528,1108.91,3.06935,0.0,0.0,9.51683e-316,-16.6521,19.7214,0.0330669
529,1109.88,3.0704,0.0,0.0,3.64272e-317,-16.6924,19.7628,0.0332168
530,1110.84,3.0789,0.0,0.0,1.37942e-318,-16.7329,19.8118,0.0337212
531,1111.81,3.08354,0.0,0.0,5.2025e-320,-16.7732,19.8568,0.0339899
532,1112.77,3.08824,0.0,0.0,1.947e-321,-16.8136,19.9019,0.0334523
533,1113.74,3.08702,0.0,0.0,7.4e-323,-16.854,19.941,0.0332899
534,1114.7,3.09143,0.0,0.0,5e-324,-16.8944,19.9859,0.0336526
535,1115.66,3.10008,0.0,0.0,0.0,-16.9348,20.0349,0.0339031
536,1116.63,3.10303,0.0,0.0,0.0,-16.9752,20.0782,0.0337739
537,1117.59,3.10771,0.0,0.0,0.0,-17.0156,20.1233,0.0336549
538,1118.56,3.11471,0.0,0.0,0.0,-17.056,20.1707,0.0337431
539,1119.52,3.11952,0.0,0.0,0.0,-17.0964,20.2159,0.033934
540,1120.49,3.11958,0.0,0.0,0.0,-17.1368,20.2563,0.0342587
541,1121.45,3.11923,0.0,0.0,0.0,-17.1772,20.2964,0.0344722
542,1122.41,3.11816,0.0,0.0,0.0,-17.2176,20.3357,0.0341129
543,1123.38,3.12352,0.0,0.0,0.0,-17.2579,20.3815,0.0339432
544,1124.34,3.13166,0.0,0.0,0.0,-17.2984,20.43,0.0339194
545,1125.31,3.12502,0.0,0.0,0.0,-17.3387,20.4638,0.0339267
546,1126.27,3.12378,0.0,0.0,0.0,-17.3791,20.5029,0.0338786
547,1127.24,3.1289,0.0,0.0,0.0,-17.4195,20.5484,0.0340404
548,1128.2,3.13038,0.0,0.0,0.0,-17.4599,20.5903,0.0342945
549,1129.16,3.1266,0.0,0.0,0.0,-17.5003,20.6269,0.0344419
550,1130.13,3.12689,0.0,0.0,0.0,-17.5407,20.6676,0.0343359
551,1131.09,3.13122,0.0,0.0,0.0,-17.5811,20.7123,0.0343484
552,1132.06,3.13632,0.0,0.0,0.0,-17.6215,20.7578,0.0343348
553,1133.02,3.13654,0.0,0.0,0.0,-17.6619,20.7984,0.0344187
554,1133.99,3.1352,0.0,0.0,0.0,-17.7023,20.8375,0.0344214
555,1134.95,3.13101,0.0,0.0,0.0,-17.7427,20.8737,0.0350134
556,1135.91,3.13584,0.0,0.0,0.0,-17.7831,20.9189,0.0353734
557,1136.88,3.13867,0.0,0.0,0.0,-17.8234,20.9621,0.0351176
558,1137.84,3.14045,0.0,0.0,0.0,-17.8638,21.0043,0.035048
559,1138.81,3.14004,0.0,0.0,0.0,-17.9043,21.0443,0.0350509
560,1139.77,3.14187,0.0,0.0,0.0,-17.9446,21.0865,0.0352235
561,1140.74,3.14095,0.0,0.0,0.0,-17.985,21.126,0.0354791
562,1141.7,3.13817,0.0,0.0,0.0,-18.0254,21.1636,0.0355843
563,1142.66,3.13745,0.0,0.0,0.0,-18.0658,21.2033,0.0354031
564,1143.63,3.13614,0.0,0.0,0.0,-18.1062,21.2423,0.0353815
565,1144.59,3.13002,0.0,0.0,0.0,-18.1466,21.2766,0.0356953
566,1145.56,3.12658,0.0,0.0,0.0,-18.187,21.3135,0.0357414
567,1146.52,3.12501,0.0,0.0,0.0,-18.2274,21.3524,0.0357059
568,1147.49,3.12624,0.0,0.0,0.0,-18.2678,21.394,0.035713
569,1148.45,3.12735,0.0,0.0,0.0,-18.3082,21.4355,0.0359277
570,1149.41,3.12647,0.0,0.0,0.0,-18.3486,21.475,0.0363414
571,1150.38,3.12341,0.0,0.0,0.0,-18.389,21.5124,0.0364249
572,1151.34,3.11842,0.0,0.0,0.0,-18.4293,21.5478,0.036453
573,1152.31,3.11621,0.0,0.0,0.0,-18.4697,21.5859,0.0366284
574,1153.27,3.11662,0.0,0.0,0.0,-18.5101,21.6268,0.0365759
575,1154.24,3.11572,0.0,0.0,0.0,-18.5505,21.6662,0.0366204
576,1155.2,3.1151,0.0,0.0,0.0,-18.5909,21.706,0.036583
577,1156.16,3.11045,0.0,0.0,0.0,-18.6313,21.7418,0.0364348
578,1157.13,3.10439,0.0,0.0,0.0,-18.6717,21.7761,0.0364854
579,1158.09,3.09761,0.0,0.0,0.0,-18.7121,21.8097,0.0367523
580,1159.06,3.09346,0.0,0.0,0.0,-18.7525,21.8459,0.0368708
581,1160.02,3.09416,0.0,0.0,0.0,-18.7929,21.887,0.0370813
582,1160.99,3.09248,0.0,0.0,0.0,-18.8333,21.9258,0.0372451
583,1161.95,3.08545,0.0,0.0,0.0,-18.8737,21.9591,0.0371633
584,1162.91,3.08701,0.0,0.0,0.0,-18.914,22.0011,0.0371009
585,1163.88,3.0843,0.0,0.0,0.0,-18.9545,22.0388,0.0372585
586,1164.84,3.07788,0.0,0.0,0.0,-18.9948,22.0727,0.037466
587,1165.81,3.07183,0.0,0.0,0.0,-19.0352,22.1071,0.037552
588,1166.77,3.06727,0.0,0.0,0.0,-19.0756,22.1429,0.0372867
589,1167.74,3.06851,0.0,0.0,0.0,-19.116,22.1845,0.037181
590,1168.7,3.06882,0.0,0.0,0.0,-19.1564,22.2252,0.0372685
591,1169.66,3.06645,0.0,0.0,0.0,-19.1968,22.2632,0.0374067
592,1170.63,3.06392,0.0,0.0,0.0,-19.2372,22.3011,0.0375387
593,1171.59,3.05987,0.0,0.0,0.0,-19.2776,22.3375,0.0375984
594,1172.56,3.05816,0.0,0.0,0.0,-19.318,22.3761,0.0377438
595,1173.52,3.04966,0.0,0.0,0.0,-19.3584,22.408,0.0388756
596,1174.49,3.04565,0.0,0.0,0.0,-19.3988,22.4444,0.0399642
597,1175.45,3.04182,0.0,0.0,0.0,-19.4392,22.481,0.0387452
598,1176.41,3.04005,0.0,0.0,0.0,-19.4795,22.5196,0.0375884
599,1177.38,3.03647,0.0,0.0,0.0,-19.52,22.5564,0.0374231
600,1178.34,3.03057,0.0,0.0,0.0,-19.5603,22.5909,0.0373224
601,1179.31,3.02892,0.0,0.0,0.0,-19.6007,22.6297,0.0374041
602,1180.27,3.03117,0.0,0.0,0.0,-19.6411,22.6723,0.0376771
603,1181.24,3.03117,0.0,0.0,0.0,-19.6815,22.7127,0.03797
604,1182.2,3.02556,0.0,0.0,0.0,-19.7219,22.7475,0.0379086
605,1183.16,3.01717,0.0,0.0,0.0,-19.7623,22.7795,0.0376925
606,1184.13,3.01764,0.0,0.0,0.0,-19.8027,22.8204,0.0376447
607,1185.09,3.01961,0.0,0.0,0.0,-19.8431,22.8627,0.0376127
608,1186.06,3.02132,0.0,0.0,0.0,-19.8835,22.9048,0.0382585
609,1187.02,3.01962,0.0,0.0,0.0,-19.9239,22.9435,0.0391458
610,1187.99,3.02053,0.0,0.0,0.0,-19.9643,22.9848,0.0382727
611,1188.95,3.01434,0.0,0.0,0.0,-20.0047,23.019,0.0374871
612,1189.91,3.01132,0.0,0.0,0.0,-20.045,23.0564,0.0373512
613,1190.88,3.01372,0.0,0.0,0.0,-20.0854,23.0992,0.0372501
614,1191.84,3.01706,0.0,0.0,0.0,-20.1259,23.1429,0.037363
615,1192.81,3.01639,0.0,0.0,0.0,-20.1662,23.1826,0.0374683
616,1193.77,3.0125,0.0,0.0,0.0,-20.2066,23.2191,0.0372798
617,1194.73,3.01445,0.0,0.0,0.0,-20.247,23.2614,0.0372221
618,1195.7,3.0157,0.0,0.0,0.0,-20.2874,23.3031,0.037175
619,1196.66,3.01602,0.0,0.0,0.0,-20.3278,23.3438,0.0372449
620,1197.63,3.0196,0.0,0.0,0.0,-20.3682,23.3878,0.0379505
621,1198.59,3.02096,0.0,0.0,0.0,-20.4086,23.4296,0.0380486
622,1199.56,3.02096,0.0,0.0,0.0,-20.449,23.4699,0.0371128
623,1200.52,3.02078,0.0,0.0,0.0,-20.4894,23.5101,0.0368644
624,1201.48,3.02568,0.0,0.0,0.0,-20.5297,23.5554,0.0369743
625,1202.45,3.02618,0.0,0.0,0.0,-20.5702,23.5963,0.0368337
626,1203.41,3.03088,0.0,0.0,0.0,-20.6106,23.6414,0.0366918
627,1204.38,3.03693,0.0,0.0,0.0,-20.6509,23.6879,0.0367877
628,1205.34,3.03862,0.0,0.0,0.0,-20.6914,23.73,0.0369554
629,1206.31,3.04379,0.0,0.0,0.0,-20.7317,23.7755,0.0368883
630,1207.27,3.04765,0.0,0.0,0.0,-20.7721,23.8198,0.03655
631,1208.23,3.05047,0.0,0.0,0.0,-20.8125,23.863,0.036438
632,1209.2,3.05485,0.0,0.0,0.0,-20.8529,23.9078,0.0365917
633,1210.16,3.06141,0.0,0.0,0.0,-20.8933,23.9547,0.0370277
634,1211.13,3.0674,0.0,0.0,0.0,-20.9337,24.0011,0.0379733
